1044;boe;I      L       Mundabli
1045;bof;I      L       Bolon
1046;bog;I      L       Bamako Sign Language
1047;boh;I      L       Boma
1048;boi;I      E       Barbareño
1049;boj;I      L       Anjam
1050;bok;I      L       Bonjo
1051;bol;I      L       Bole
1052;bom;I      L       Berom
1053;bon;I      L       Bine
1054;boo;I      L       Tiemacèwè Bozo
1055;bop;I      L       Bonkiman
1056;boq;I      L       Bogaya
1057;bor;I      L       Borôro
1058;bos;bos    bos     bs      I       L       Bosnian
1059;bot;I      L       Bongo
1060;bou;I      L       Bondei
1061;bov;I      L       Tuwuli
1062;bow;I      E       Rema
1063;box;I      L       Buamu
1064;boy;I      L       Bodo (Central African Republic)
1065;boz;I      L       Tiéyaxo Bozo
1066;bpa;I      L       Daakaka
1069;bpd;I      L       Banda-Banda
1070;bpe;I      L       Bauni
1072;bpg;I      L       Bonggo
1073;bph;I      L       Botlikh
1074;bpi;I      L       Bagupi
1075;bpj;I      L       Binji
1076;bpk;I      L       Orowe
1077;bpl;I      L       Broome Pearling Lugger Pidgin
1078;bpm;I      L       Biyom
1079;bpn;I      L       Dzao Min
1080;bpo;I      L       Anasi
1081;bpp;I      L       Kaure
1082;bpq;I      L       Banda Malay
1083;bpr;I      L       Koronadal Blaan
1084;bps;I      L       Sarangani Blaan
1085;bpt;I      E       Barrow Point
1086;bpu;I      L       Bongu
1087;bpv;I      L       Bian Marind
1088;bpw;I      L       Bo (Papua New Guinea)
1089;bpx;I      L       Palya Bareli
1090;bpy;I      L       Bishnupriya
1091;bpz;I      L       Bilba
1092;bqa;I      L       Tchumbuli
1093;bqb;I      L       Bagusa
1094;bqc;I      L       Boko (Benin)
1095;bqd;I      L       Bung
1097;bqf;I      E       Baga Kaloum
1098;bqg;I      L       Bago-Kusuntu
1099;bqh;I      L       Baima
1100;bqi;I      L       Bakhtiari
1101;bqj;I      L       Bandial
1102;bqk;I      L       Banda-Mbrès
1103;bql;I      L       Bilakura
1104;bqm;I      L       Wumboko
1105;bqn;I      L       Bulgarian Sign Language
1106;bqo;I      L       Balo
1107;bqp;I      L       Busa
1108;bqq;I      L       Biritai
1109;bqr;I      L       Burusu
1110;bqs;I      L       Bosngun
1111;bqt;I      L       Bamukumbit
1112;bqu;I      L       Boguru
1113;bqv;I      L       Koro Wachi
1114;bqw;I      L       Buru (Nigeria)
1115;bqx;I      L       Baangi
1116;bqy;I      L       Bengkala Sign Language
1117;bqz;I      L       Bakaka
1118;bra;bra    bra             I       L       Braj
1119;brb;I      L       Lave
1120;brc;I      E       Berbice Creole Dutch
1121;brd;I      L       Baraamu
1122;bre;bre    bre     br      I       L       Breton
1123;brf;I      L       Bira
1124;brg;I      L       Baure
1125;brh;I      L       Brahui
1126;bri;I      L       Mokpwe
1127;brj;I      L       Bieria
1128;brk;I      E       Birked
1129;brl;I      L       Birwa
1130;brm;I      L       Barambu
1131;brn;I      L       Boruca
1132;bro;I      L       Brokkat
1133;brp;I      L       Barapasi
1134;brq;I      L       Breri
1135;brr;I      L       Birao
1136;brs;I      L       Baras
1137;brt;I      L       Bitare
1138;bru;I      L       Eastern Bru
1139;brv;I      L       Western Bru
1140;brw;I      L       Bellari
1141;brx;I      L       Bodo (India)
1142;bry;I      L       Burui
1143;brz;I      L       Bilbil
1144;bsa;I      L       Abinomn
1145;bsb;I      L       Brunei Bisaya
1146;bsc;I      L       Bassari
1148;bse;I      L       Wushi
1149;bsf;I      L       Bauchi
1150;bsg;I      L       Bashkardi
1151;bsh;I      L       Kati
1152;bsi;I      L       Bassossi
1153;bsj;I      L       Bangwinji
1154;bsk;I      L       Burushaski
1155;bsl;I      E       Basa-Gumna
1156;bsm;I      L       Busami
1157;bsn;I      L       Barasana-Eduria
1158;bso;I      L       Buso
1159;bsp;I      L       Baga Sitemu
1160;bsq;I      L       Bassa
1161;bsr;I      L       Bassa-Kontagora
1162;bss;I      L       Akoose
1163;bst;I      L       Basketo
1164;bsu;I      L       Bahonsuai
1165;bsv;I      E       Baga Sobané
1166;bsw;I      L       Baiso
1167;bsx;I      L       Yangkam
1168;bsy;I      L       Sabah Bisaya
1170;bta;I      L       Bata
1172;btc;I      L       Bati (Cameroon)
1173;btd;I      L       Batak Dairi
1174;bte;I      E       Gamo-Ningi
1175;btf;I      L       Birgit
1176;btg;I      L       Gagnoa Bété
1177;bth;I      L       Biatah Bidayuh
1178;bti;I      L       Burate
1179;btj;I      L       Bacanese Malay
1182;btm;I      L       Batak Mandailing
1183;btn;I      L       Ratagnon
1184;bto;I      L       Rinconada Bikol
1185;btp;I      L       Budibud
1186;btq;I      L       Batek
1187;btr;I      L       Baetora
1188;bts;I      L       Batak Simalungun
1189;btt;I      L       Bete-Bendi
1190;btu;I      L       Batu
1191;btv;I      L       Bateri
1192;btw;I      L       Butuanon
1193;btx;I      L       Batak Karo
1194;bty;I      L       Bobot
1195;btz;I      L       Batak Alas-Kluet
1196;bua;bua    bua             M       L       Buriat
1197;bub;I      L       Bua
1198;buc;I      L       Bushi
1199;bud;I      L       Ntcham
1200;bue;I      E       Beothuk
1201;buf;I      L       Bushoong
1202;bug;bug    bug             I       L       Buginese
1203;buh;I      L       Younuo Bunu
1204;bui;I      L       Bongili
1205;buj;I      L       Basa-Gurmana
1206;buk;I      L       Bugawac
1207;bul;bul    bul     bg      I       L       Bulgarian
1208;bum;I      L       Bulu (Cameroon)
1209;bun;I      L       Sherbro
1210;buo;I      L       Terei
1211;bup;I      L       Busoa
1212;buq;I      L       Brem
1214;bus;I      L       Bokobaru
1215;but;I      L       Bungain
1216;buu;I      L       Budu
1217;buv;I      L       Bun
1218;buw;I      L       Bubi
1219;bux;I      L       Boghom
1220;buy;I      L       Bullom So
1221;buz;I      L       Bukwen
1222;bva;I      L       Barein
1223;bvb;I      L       Bube
1224;bvc;I      L       Baelelea
1225;bvd;I      L       Baeggu
1226;bve;I      L       Berau Malay
1227;bvf;I      L       Boor
1228;bvg;I      L       Bonkeng
1229;bvh;I      L       Bure
1230;bvi;I      L       Belanda Viri
1231;bvj;I      L       Baan
1232;bvk;I      L       Bukat
1233;bvl;I      L       Bolivian Sign Language
1234;bvm;I      L       Bamunka
1235;bvn;I      L       Buna
1236;bvo;I      L       Bolgo
1237;bvp;I      L       Bumang
1238;bvq;I      L       Birri
1239;bvr;I      L       Burarra
1241;bvt;I      L       Bati (Indonesia)
1242;bvu;I      L       Bukit Malay
1243;bvv;I      E       Baniva
1244;bvw;I      L       Boga
1245;bvx;I      L       Dibole
1246;bvy;I      L       Baybayanon
1247;bvz;I      L       Bauzi
1248;bwa;I      L       Bwatoo
1249;bwb;I      L       Namosi-Naitasiri-Serua
1250;bwc;I      L       Bwile
1251;bwd;I      L       Bwaidoka
1252;bwe;I      L       Bwe Karen
1253;bwf;I      L       Boselewa
1254;bwg;I      L       Barwe
1255;bwh;I      L       Bishuo
1256;bwi;I      L       Baniwa
1257;bwj;I      L       Láá Láá Bwamu
1258;bwk;I      L       Bauwaki
1259;bwl;I      L       Bwela
1260;bwm;I      L       Biwat
1261;bwn;I      L       Wunai Bunu
1262;bwo;I      L       Boro (Ethiopia)
1263;bwp;I      L       Mandobo Bawah
1264;bwq;I      L       Southern Bobo Madaré
1265;bwr;I      L       Bura-Pabir
1266;bws;I      L       Bomboma
1267;bwt;I      L       Bafaw-Balong
1268;bwu;I      L       Buli (Ghana)
1270;bww;I      L       Bwa
1271;bwx;I      L       Bu-Nao Bunu
1272;bwy;I      L       Cwi Bwamu
1273;bwz;I      L       Bwisi
1274;bxa;I      L       Tairaha
1275;bxb;I      L       Belanda Bor
1276;bxc;I      L       Molengue
1277;bxd;I      L       Pela
1278;bxe;I      L       Birale
1279;bxf;I      L       Bilur
1280;bxg;I      L       Bangala
1281;bxh;I      L       Buhutu
1282;bxi;I      E       Pirlatapa
1283;bxj;I      L       Bayungu
1284;bxk;I      L       Bukusu
1285;bxl;I      L       Jalkunan
1286;bxm;I      L       Mongolia Buriat
1287;bxn;I      L       Burduna
1288;bxo;I      L       Barikanchi
1289;bxp;I      L       Bebil
1290;bxq;I      L       Beele
1291;bxr;I      L       Russia Buriat
1292;bxs;I      L       Busam
1294;bxu;I      L       China Buriat
1295;bxv;I      L       Berakou
1296;bxw;I      L       Bankagooma
1299;bxz;I      L       Binahari
1300;bya;I      L       Batak
1301;byb;I      L       Bikya
1302;byc;I      L       Ubaghara
1303;byd;I      L       Benyadu'
1304;bye;I      L       Pouye
1305;byf;I      L       Bete
1306;byg;I      E       Baygo
1307;byh;I      L       Bhujel
1308;byi;I      L       Buyu
1309;byj;I      L       Bina (Nigeria)
1310;byk;I      L       Biao
1311;byl;I      L       Bayono
1312;bym;I      L       Bidjara
1313;byn;byn    byn             I       L       Bilin
1314;byo;I      L       Biyo
1315;byp;I      L       Bumaji
1316;byq;I      E       Basay
1317;byr;I      L       Baruya
1318;bys;I      L       Burak
1319;byt;I      E       Berti
1321;byv;I      L       Medumba
1322;byw;I      L       Belhariya
1323;byx;I      L       Qaqet
1325;byz;I      L       Banaro
1326;bza;I      L       Bandi
1327;bzb;I      L       Andio
1328;bzc;I      L       Southern Betsimisaraka Malagasy
1329;bzd;I      L       Bribri
1330;bze;I      L       Jenaama Bozo
1331;bzf;I      L       Boikin
1332;bzg;I      L       Babuza
1333;bzh;I      L       Mapos Buang
1334;bzi;I      L       Bisu
1335;bzj;I      L       Belize Kriol English
1336;bzk;I      L       Nicaragua Creole English
1337;bzl;I      L       Boano (Sulawesi)
1338;bzm;I      L       Bolondo
1339;bzn;I      L       Boano (Maluku)
1340;bzo;I      L       Bozaba
1341;bzp;I      L       Kemberano
1342;bzq;I      L       Buli (Indonesia)
1343;bzr;I      E       Biri
1344;bzs;I      L       Brazilian Sign Language
1345;bzt;I      C       Brithenig
1346;bzu;I      L       Burmeso
1347;bzv;I      L       Naami
1348;bzw;I      L       Basa (Nigeria)
1349;bzx;I      L       Kɛlɛngaxo Bozo
1350;bzy;I      L       Obanliku
1351;bzz;I      L       Evant
1352;caa;I      L       Chortí
1353;cab;I      L       Garifuna
1354;cac;I      L       Chuj
1355;cad;cad    cad             I       L       Caddo
1356;cae;I      L       Lehar
1357;caf;I      L       Southern Carrier
1358;cag;I      L       Nivaclé
1359;cah;I      L       Cahuarano
1361;caj;I      E       Chané
1362;cak;I      L       Kaqchikel
1363;cal;I      L       Carolinian
1364;cam;I      L       Cemuhî
1365;can;I      L       Chambri
1366;cao;I      L       Chácobo
1367;cap;I      L       Chipaya
1368;caq;I      L       Car Nicobarese
1369;car;car    car             I       L       Galibi Carib
1370;cas;I      L       Tsimané
1371;cat;cat    cat     ca      I       L       Catalan
1373;cav;I      L       Cavineña
1374;caw;I      L       Callawalla
1375;cax;I      L       Chiquitano
1376;cay;I      L       Cayuga
1377;caz;I      E       Canichana
1379;cbb;I      L       Cabiyarí
1380;cbc;I      L       Carapana
1381;cbd;I      L       Carijona
1384;cbg;I      L       Chimila
1386;cbi;I      L       Chachi
1387;cbj;I      L       Ede Cabe
1388;cbk;I      L       Chavacano
1389;cbl;I      L       Bualkhaw Chin
1391;cbn;I      L       Nyahkur
1392;cbo;I      L       Izora
1394;cbq;I      L       Tsucuba
1395;cbr;I      L       Cashibo-Cacataibo
1396;cbs;I      L       Cashinahua
1397;cbt;I      L       Chayahuita
1398;cbu;I      L       Candoshi-Shapra
1399;cbv;I      L       Cacua
1400;cbw;I      L       Kinabalian
1402;cby;I      L       Carabayo
1406;ccc;I      L       Chamicuro
1407;ccd;I      L       Cafundo Creole
1408;cce;I      L       Chopi
1410;ccg;I      L       Samba Daka
1411;cch;I      L       Atsam
1413;ccj;I      L       Kasanga
1415;ccl;I      L       Cutchi-Swahili
1416;ccm;I      L       Malaccan Creole Malay
1418;cco;I      L       Comaltepec Chinantec
1419;ccp;I      L       Chakma
1421;ccr;I      E       Cacaopera
1430;cda;I      L       Choni
1434;cde;I      L       Chenchu
1435;cdf;I      L       Chiru
1437;cdh;I      L       Chambeali
1438;cdi;I      L       Chodri
1439;cdj;I      L       Churahi
1442;cdm;I      L       Chepang
1443;cdn;I      L       Chaudangsi
1444;cdo;I      L       Min Dong Chinese
1447;cdr;I      L       Cinda-Regi-Tiyal
1448;cds;I      L       Chadian Sign Language
1454;cdy;I      L       Chadong
1455;cdz;I      L       Koda
1456;cea;I      E       Lower Chehalis
1457;ceb;ceb    ceb             I       L       Cebuano
1462;ceg;I      L       Chamacoco
1466;cek;I      L       Eastern Khumi Chin
1469;cen;I      L       Cen
1474;ces;cze    ces     cs      I       L       Czech
1475;cet;I      L       Centúúm
1480;cey;I      L       Ekai Chin
1482;cfa;I      L       Dijim-Bwilim
1485;cfd;I      L       Cara
1488;cfg;I      L       Como Karim
1494;cfm;I      L       Falam Chin
1508;cga;I      L       Changriwa
1510;cgc;I      L       Kagayanen
1514;cgg;I      L       Chiga
1518;cgk;I      L       Chocangacakha
1534;cha;cha    cha     ch      I       L       Chamorro
1535;chb;chb    chb             I       E       Chibcha
1536;chc;I      E       Catawba
1537;chd;I      L       Highland Oaxaca Chontal
1538;che;che    che     ce      I       L       Chechen
1539;chf;I      L       Tabasco Chontal
1540;chg;chg    chg             I       E       Chagatai
1541;chh;I      E       Chinook
1543;chj;I      L       Ojitlán Chinantec
1544;chk;chk    chk             I       L       Chuukese
1545;chl;I      L       Cahuilla
1546;chm;chm    chm             M       L       Mari (Russia)
1547;chn;chn    chn             I       L       Chinook jargon
1548;cho;cho    cho             I       L       Choctaw
1549;chp;chp    chp             I       L       Chipewyan
1550;chq;I      L       Quiotepec Chinantec
1551;chr;chr    chr             I       L       Cherokee
1553;cht;I      E       Cholón
1554;chu;chu    chu     cu      I       A       Church Slavic
1555;chv;chv    chv     cv      I       L       Chuvash
1556;chw;I      L       Chuwabu
1557;chx;I      L       Chantyal
1558;chy;chy    chy             I       L       Cheyenne
1559;chz;I      L       Ozumacín Chinantec
1560;cia;I      L       Cia-Cia
1561;cib;I      L       Ci Gbe
1562;cic;I      L       Chickasaw
1563;cid;I      E       Chimariko
1564;cie;I      L       Cineni
1567;cih;I      L       Chinali
1570;cik;I      L       Chitkuli Kinnauri
1572;cim;I      L       Cimbrian
1573;cin;I      L       Cinta Larga
1575;cip;I      L       Chiapanec
1577;cir;I      L       Tiri
1582;ciw;I      L       Chippewa
1584;ciy;I      L       Chaima
1586;cja;I      L       Western Cham
1590;cje;I      L       Chru
1593;cjh;I      E       Upper Chehalis
1594;cji;I      L       Chamalal
1596;cjk;I      L       Chokwe
1598;cjm;I      L       Eastern Cham
1599;cjn;I      L       Chenapian
1600;cjo;I      L       Ashéninka Pajonal
1601;cjp;I      L       Cabécar
1604;cjs;I      L       Shor
1607;cjv;I      L       Chuave
1610;cjy;I      L       Jinyu Chinese
1613;ckb;I      L       Central Kurdish
1619;ckh;I      L       Chak
1623;ckl;I      L       Cibak
1624;ckm;I      L       Chakavian
1625;ckn;I      L       Kaang Chin
1626;cko;I      L       Anufo
1628;ckq;I      L       Kajakse
1629;ckr;I      L       Kairak
1630;cks;I      L       Tayo
1631;ckt;I      L       Chukot
1632;cku;I      L       Koasati
1633;ckv;I      L       Kavalan
1635;ckx;I      L       Caka
